x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
33.1670216933693,29.7096399436076,35.072354592467,22.7379665945885,31.1683017537896,13.1371074521353,34.4530594614563,12.5501274031572,18.2115181113119,19.1004781187656,35.3349512984779,23.3481596992498
33.171202562634,29.7122449467648,35.0733456133297,22.7399730544963,31.1740352621104,13.101073361823,34.4560777870167,12.5438939176645,18.208285977765,19.1007062203224,35.3341877836065,23.3477606704169
33.1709417049791,29.7124659015365,35.0738732842939,22.7392810074756,31.1654305328886,13.0669084535887,34.4528617337361,12.5470956773749,18.2084021130223,19.1006133121165,35.3399040205299,23.3604551473937
33.1704330921084,29.7119501418808,35.0746451370812,22.7390243187786,31.0492101096801,13.0311230118403,34.4536300131309,12.5475298445678,18.2084717941767,19.1005638801864,35.34060916999,23.3748654483522
33.1690466158052,29.7111514886494,35.0747297073712,22.7389171170026,30.8945387916756,12.9281979911198,34.4579514358353,12.5457529751303,18.2083175427323,19.1004495316254,35.3349298581227,23.3806686378273
33.1673373430432,29.7094690163314,35.0732705720865,22.7376694074428,30.643310238446,12.8598005779757,34.4568889471219,12.5482433319437,18.204440411833,19.1044487534363,35.339504991697,23.3809664205385
33.1673837971461,29.7086810832776,35.0727250341597,22.7373853227363,30.5962689079983,12.8715168387464,34.456466095672,12.5491989166638,18.2041968255753,19.1026132208047,35.3390618910228,23.3812272781935
33.1674242955948,29.7090110265216,35.072622596907,22.7372793120912,30.5796133253976,12.8697578362715,34.4574642633198,12.5492706822972,18.2040872415376,19.1028079706978,35.3371120098301,23.3809157974776
33.1676124942683,29.7095017724296,35.0727012115428,22.7367951174028,30.4520652478565,12.8848825179542,34.4575297755163,12.5489306144411,18.2042468530708,19.1022939977383,35.3366117348753,23.3803559659806
33.1696338433116,29.7099335573608,35.0744390714451,22.7351054982997,30.4161586085446,12.8516529452156,34.4651923202399,12.5412671763693,18.2082472660125,19.0940513722933,35.3381101774779,23.3804006333873
33.1691919337683,29.7099996651227,35.0749143326521,22.7332407829624,30.3054376364459,12.7455225913921,34.4598667742335,12.5354398664946,18.2085289684573,19.0940495855971,35.3382221437773,23.3821241997195
33.1690144552724,29.7101646367446,35.0749238616989,22.73325150314,30.1565706990473,12.6830287204969,34.4570116335989,12.5400927213565,18.2085253950647,19.0940513722933,35.3377635584021,23.3820235491631
33.1680770352977,29.7100485014873,35.0749202883064,22.7332449519203,29.9974516984688,12.7109726501123,34.4534668282052,12.5456544090529,18.2085349241115,19.0940073004521,35.3380410918889,23.3820241447286
33.1710107905681,29.7110192731257,35.0734015964794,22.7329221554614,29.973433140552,12.7207542166085,34.4568937116452,12.5449209702353,18.203731093415,19.0951364924928,35.335770796499,23.3869036122337
33.1707677998757,29.7110305888687,35.0734694909376,22.7326249683157,29.8596068903412,12.7677747022664,34.4556644646136,12.5437539597902,18.2035172854284,19.095073362558,35.3353384160024,23.3898212872376
33.1706963320251,29.7108531103729,35.0734945046853,22.7320984884824,29.7101152048146,12.7709487681847,34.4535037532614,12.5393205707865,18.2030676335346,19.0949417425997,35.3344498323923,23.3915466402661
33.1707797111842,29.7106434713442,35.0733277463671,22.731687548341,29.603901471832,12.7292541263159,34.4533560530366,12.5392553563727,18.2035756508398,19.0949965346186,35.3313123937475,23.3919683005851
33.1698029838916,29.7091813582324,35.072814368973,22.7332235115651,29.5131283679885,12.7265151209387,34.4518778596584,12.544330467119,18.202301140836,19.0930686893465,35.3323093702645,23.4016111003379
33.1696255053957,29.709357050032,35.0726452283931,22.7333527492618,29.4942304815728,12.6671732800411,34.4511798569835,12.543036601239,18.2023338969343,19.0928673882338,35.3315256061687,23.4013972923513
33.1697839257981,29.7092945156626,35.0727024026736,22.7333575137852,29.4706002323112,12.6492348495207,34.4514883598722,12.5426226832705,18.2026543111315,19.0928870418927,35.334030554335,23.4002895406658
33.1697934548448,29.7093231028029,35.0725642314956,22.7333956299722,29.3612967059176,12.6561946270459,34.4510190543194,12.5426977245137,18.2036679634803,19.0921610476429,35.3340377011201,23.3989739366479
33.170934558194,29.7080241746168,35.0744914812023,22.733055562116,29.25915842712,12.6663767112887,34.4486141611441,12.5443474407336,18.2057196863602,19.0879664803735,35.3361126510514,23.4048819456373
33.1709988792596,29.7076358659615,35.0739816772008,22.7331657417192,29.0974570548703,12.6415943407177,34.4484092866388,12.5444650649045,18.2057351710612,19.0873905686101,35.3375229499715,23.406130846328
33.1712549723912,29.7075370021014,35.074501010249,22.7330615177703,28.9909229076905,12.6050614643642,34.4479816706656,12.5443495252126,18.2048751745913,19.0875430333582,35.3375836976446,23.4064762742729
33.1714300686254,29.7072934158436,35.0745605667913,22.7330430552422,28.9139276143271,12.6648094808799,34.4480150223292,12.5443822813108,18.2050562264797,19.0862929415367,35.3374681579526,23.4065239195067
33.1713466894662,29.7068473373423,35.0748631140258,22.7325392068949,28.8545146033615,12.6825317211519,34.4488535784439,12.5449194813217,18.2083389830876,19.0853793441789,35.3391976799391,23.4089139235465
33.1711060810356,29.7068169635058,35.074915523783,22.7325582649884,28.7648826028672,12.6933614827915,34.4485355465084,12.5438456768653,18.208922041636,19.0853001339777,35.3406520507004,23.4100514535031
33.1713764677374,29.7068401905572,35.0749298173531,22.7325939989137,28.7632400334324,12.6707094497361,34.4474837779725,12.543326343817,18.2091578855432,19.0853763663518,35.3404888657747,23.4100943342135
33.1712752216156,29.7065787373368,35.0749929472879,22.7325004951424,28.7621072679992,12.6739951841711,34.4474718666641,12.5426786664202,18.2096551826709,19.084630718443,35.3404066777464,23.4100252486245
33.1669454609953,29.7073773905682,35.0756575982992,22.7317578250608,28.7205528817874,12.6459303547749,34.4490465416407,12.5476751625308,18.2092424558332,19.087686564625,35.3394061278369,23.4134741679852
33.1669085359391,29.7073696482177,35.0758839131597,22.7315267456769,28.6651748265581,12.660359713827,34.4479816706656,12.5491328089019,18.209343701955,19.0874334493205,35.339527623183,23.413613530294
33.1669085359391,29.7073696482177,35.0759136914308,22.7315255545461,28.6099605518199,12.6891972893586,34.4477887074688,12.5480360751767,18.2095229671471,19.0875793628489,35.3396157668655,23.4136498597848
33.1669097270699,29.7073696482177,35.075935131786,22.731522576719,28.5784807502921,12.6797638308517,34.4463712617636,12.547667717963,18.2096653072831,19.0871261375626,35.3400278981378,23.4138666455985
33.1695052011804,29.7074792322554,35.0765914448814,22.7291349549409,28.5701851195246,12.6587016596912,34.4439342080555,12.5418097364691,18.2085331374152,19.0885953974594,35.340370943821,23.4197311783121
33.1694766140401,29.70730949611,35.0767069845733,22.7290408556042,28.5345065817694,12.6671771512163,34.4463462480159,12.5402764532893,18.2088898811032,19.0883702737298,35.3405662892796,23.4206543047167
33.1695873892087,29.7071784717171,35.0767820258165,22.7288901775523,28.4722408124309,12.6801178944953,34.4440473654857,12.5417070014337,18.2087177626961,19.0886263668614,35.3408283380654,23.4207906891984
33.1693301049463,29.7069866996511,35.0768725517607,22.7287269926266,28.4190228729883,12.6777371217195,34.4430896962866,12.5447777367512,18.2088243689067,19.0891129438114,35.3403685615594,23.4206620470672
33.170658215838,29.7076174034334,35.0767046023116,22.7287984604773,28.4391488153049,12.6610008400041,34.4435887801105,12.5508953847693,18.2049103129512,19.0901224272023,35.3386938315918,23.4169826438881
33.1708082983245,29.7073601191709,35.0767117490967,22.728796673781,28.2937415174446,12.6615210664005,34.4480483739929,12.5520674575204,18.2060567763892,19.0916411190292,35.3384758546472,23.4172494571973
33.1708761927826,29.7073005626287,35.0767486741529,22.7287734467295,28.179082071208,12.670405413588,34.44905964408,12.5493561459353,18.2060424828191,19.0919472396563,35.3376789881121,23.4170463693883
33.1708571346891,29.7073011581941,35.0767617765922,22.728957476445,28.1491203659418,12.6824930093995,34.4502769798032,12.5499463512688,18.2058465417951,19.0924558525269,35.3369964701382,23.4174120465576
33.1724341919274,29.7087150305067,35.0772965943414,22.7283625065881,28.0775471001832,12.6318997267731,34.4586577764262,12.5485059762949,18.2055285098596,19.0922986232554,35.3359792443968,23.4158504740203
33.172951142714,29.7090967879424,35.0771203069764,22.7281046267603,27.9412299173638,12.647325168994,34.4537276858602,12.5486015645452,18.2050282349049,19.0925678188263,35.3356135672275,23.4153936753413
33.1733585094629,29.7091575356155,35.0770857641819,22.7281076045874,27.6954198183465,12.6512177845943,34.4557025808006,12.5468053392315,18.2049782074094,19.0927673332428,35.3354587202177,23.4151917786632
33.1734561821921,29.7091331174332,35.0770154874621,22.728133809466,27.5295637817107,12.6055799040644,34.4543589852078,12.5475295467851,18.2052426384569,19.092612486233,35.3355087477132,23.4149982199009
33.1736360429497,29.7091605134426,35.077001193892,22.72834404406,27.3709111088579,12.5903599319142,34.4585565303044,12.5412817677222,18.2039752752382,19.09295374522,35.3342628248497,23.4161303897688
33.1736586744357,29.7091200149939,35.0769273437796,22.7285161624671,27.3018820985835,12.599034640073,34.4621573188477,12.5406903712578,18.2043659661552,19.0932128161787,35.3342020771766,23.416158976909
33.1737170398471,29.7091527710921,35.0769380639572,22.7285137802054,27.260701727457,12.5990009906267,34.4615760469956,12.5356191316867,18.204398126688,19.0931210991037,35.3336541569881,23.416462119709
33.1735919711084,29.7090533116666,35.0769356816955,22.7285167580325,27.2075772917857,12.6139461093344,34.4568829914676,12.5328470724285,18.2043880020759,19.0928828729347,35.3340186430265,23.416676523261
33.1735133564727,29.7089395586709,35.0768499202747,22.7285203314251,27.0544115631688,12.5117062866323,34.4588030943892,12.5305178160618,18.2035095430779,19.0951263678806,35.3339793357087,23.4165949307982
33.1452466303983,29.7084321369311,35.0671624531152,22.7200906984375,27.0031601807507,12.5053125940409,34.4146228602304,12.5511362909826,18.2027775931739,19.0885578768378,35.3362007947339,23.4166395982048
33.1452537771834,29.708424990146,35.0671624531152,22.7200906984375,27.0048378885454,12.5235916879829,34.4151505311946,12.5502331160197,18.2027775931739,19.0885584724032,35.3362007947339,23.4166395982048
33.1452585417068,29.7084261812769,35.0671624531152,22.7200906984375,26.9906777250642,12.5370782669714,34.4160081454027,12.5503391266649,18.2027775931739,19.0885584724032,35.3362007947339,23.4166395982048
33.1449857727434,29.7092796265271,35.067738960444,22.7192658403276,26.8263981501013,12.5571401860051,34.4441819632712,12.5326969899421,18.203826979448,19.0861887175878,35.3326988700507,23.4150786212329
33.1454300645484,29.7081939107622,35.0686489844093,22.7190353565091,26.7677450806146,12.5289091938561,34.4453707118541,12.5341385560468,18.2044410073984,19.0853102585899,35.3325535520876,23.4139678917203
33.1458552982599,29.7074113377972,35.0687097320824,22.7191824611684,26.7751461721179,12.529234074794,34.4468417584473,12.5364824037664,18.204337379015,19.0851691095848,35.3336350988946,23.4145229586939
33.1460982889523,29.7067663404449,35.0684786526985,22.719358152968,26.7774980599706,12.5050809190916,34.4465499313903,12.5371792153105,18.2040812858834,19.0846098736532,35.3332301144074,23.414675423442
33.145793359456,29.7065829062948,35.0696674012815,22.7181146123662,26.6764550259846,12.4897540429481,34.4438579756814,12.5378507153242,18.2019759621154,19.0828362798256,35.3363699353139,23.416718808406
33.1457897860635,29.7061618415412,35.0754324745696,22.7143959018692,26.5329636620879,12.4696138070614,34.4492013886505,12.5400659209125,18.2024113204392,19.0833734798365,35.3363496860895,23.4160428416517
33.1450489026781,29.7050981616969,35.0757886226921,22.7141564845695,26.4553251580684,12.4874971477803,34.4400344456701,12.5394718444037,18.2025667630144,19.083116195574,35.3359589951725,23.4158582163708
33.1435171084119,29.7044787736577,35.0760816408799,22.7137967630544,26.3449972591484,12.447637145195,34.4405573521109,12.5459378981939,18.2027222055896,19.0828428310452,35.3358791894059,23.4160142545114
33.1506507910405,29.7041119053576,35.0752359379802,22.7147645568656,26.1544341909675,12.4584025857689,34.4379833183556,12.5520355947704,18.2035309834331,19.0877758994383,35.3358339264338,23.4131174242972
33.1517537782026,29.7038653412727,35.0755813659251,22.7146877289262,25.9932843122989,12.4011228901461,34.4308377244186,12.5578474199441,18.2035571883117,19.0855848142496,35.3354992186664,23.4124986318234
33.1516048868471,29.7036086525757,35.0756718918693,22.7144149599627,25.9020264182017,12.4206616049563,34.4205797055845,12.5525394431176,18.2034851248956,19.0857890931894,35.335540908246,23.4125045874777
33.1517061329689,29.7034794148791,35.0752478492886,22.7150087386888,25.8499614934167,12.4085838359742,34.4435792510638,12.5478386452392,18.2032844193483,19.0857241765584,35.3353777233203,23.4124736180757
33.1523898420737,29.7018624547575,35.0770214431163,22.7134429971935,25.6825945073045,12.3538743029315,34.4469287109989,12.5407704748071,18.2025625940564,19.0886079043333,35.3339602776152,23.4122181205095
33.1522469063723,29.700692764268,35.0771858191729,22.7131523612674,25.4791916441838,12.3336634925422,34.4403631977832,12.5508143878719,18.2026555022623,19.0891260462507,35.3335850713991,23.4114766415587
33.1515084052486,29.699967961149,35.0777790023335,22.713051710711,25.3804647641252,12.3478933371778,34.4398236155106,12.5565589141529,18.2030771625813,19.0884548440198,35.3338947654187,23.4113884978762
33.1517454402867,29.6999631966257,35.0780529624278,22.7127640526121,25.3189261801673,12.3260497841832,34.410669496957,12.5798595179532,18.2037900543918,19.0881177539907,35.3338900008953,23.4105022965278
33.1532188691416,29.7001507997337,35.0780267575492,22.7119141807544,25.3014790911203,12.3137132420252,34.4193361649827,12.5803749798262,18.2037156087141,19.0883130994492,35.333508839025,23.4105106344437
33.1528115023927,29.6998220476206,35.0780470067736,22.7121238197831,25.2859116065462,12.3072745842445,34.4210609224457,12.574821332263,18.2030134370811,19.0881802883601,35.3332277321457,23.4115570428907
33.1526626110371,29.6997458152465,35.0776313021088,22.7121714650168,25.1825917259507,12.3141471114354,34.4467357478021,12.545983161166,18.2031950845349,19.088541201006,35.3340615237369,23.411708316508
33.1536167068437,29.7003229181407,35.077077426266,22.7120678366334,25.1625831100223,12.2840490216874,34.4431516350906,12.5455415494053,18.2033809009467,19.0887520311655,35.3343497774014,23.4118274295925
33.1538859024146,29.7007416006326,35.0790344542438,22.7109999878311,25.1214682510922,12.2899409504104,34.4401023401282,12.5467609696075,18.203539321349,19.0891558245218,35.335487307358,23.4127821209645
33.1539597525269,29.7007058667073,35.0795811833015,22.7106057235216,25.037808580653,12.2852380680531,34.4398331445574,12.5465227434386,18.2033683940728,19.0891796471387,35.334942960562,23.4124170393606
33.1540145445458,29.700512307945,35.0797789110217,22.710659919975,24.9907017380089,12.2994205652376,34.4388337857787,12.546320251195,18.2033267044933,19.0892737464755,35.3344819929251,23.4126284650855
33.1541610536397,29.7006784706979,35.0798289385171,22.7106462219703,24.9087239443223,12.2956804143854,34.4383859205811,12.546433706408,18.2033040730072,19.0890599384888,35.3345760922618,23.4129947378202
33.1539478412185,29.7002627660331,35.0788724604489,22.711695012679,24.88080562402,12.2913336801506,34.4356939648722,12.5493996222111,18.2040443608272,19.0897388830703,35.3335743512215,23.4125647395853
33.1538585064051,29.7003914081643,35.0788414910469,22.7117533780904,24.8669777860445,12.2811197331577,34.4357856819473,12.550567823787,18.2038954694716,19.0893755881627,35.3330037995469,23.4127344757307
33.1540085888916,29.7008005616095,35.0786592480277,22.7122155368581,24.8547901352421,12.2775761188949,34.4304863408194,12.5563311103789,18.2037763563871,19.0893761837281,35.3328846864624,23.4127112486792
33.1536059866661,29.7007362405438,35.0784543735224,22.7127366566026,24.7731857610753,12.2674803916384,34.4285888693839,12.5578411665072,18.2037954144806,19.0893493832841,35.33297997693,23.4130102225212
33.1584503158113,29.7017439372384,35.0784674759617,22.7121696783206,24.722675857608,12.2583887876839,34.4298181164156,12.553345243134,18.203915718696,19.0888050364881,35.3346928230846,23.4133818553447
33.1589160479715,29.7019916924541,35.0785151211955,22.7120368672314,24.6809374416808,12.263187853857,34.430236203342,12.5534828187466,18.2039901643737,19.0887180839364,35.3346999698697,23.4133598194241
33.1590232497475,29.7021614285995,35.0782578369331,22.7121095262129,24.6473475518617,12.2654584470296,34.4291463186192,12.5540956555662,18.2038478242378,19.0888413659789,35.335694564125,23.4138118535797
33.1601988958912,29.7030470343825,35.0782864240733,22.7121935009375,24.5789468631078,12.2765338794058,34.4006913938714,12.5818647867301,18.2040824770142,19.0886317269502,35.335540908246,23.4135343200929
33.1622607433833,29.7038099536885,35.0794060870673,22.7130451594914,24.5042159094801,12.3006676792319,34.3917638681908,12.5817879587907,18.2031611373059,19.0887335686374,35.3369786031755,23.4133586282933
33.1628479708897,29.7035353980288,35.0806079380895,22.7127027093736,24.4339391896459,12.3267766717812,34.3733335006316,12.5784277786779,18.2030783537122,19.0900455992628,35.3367070253429,23.4131894877133
33.1629587460582,29.7039528893898,35.0817919221491,22.712618734649,24.4129377661585,12.3282626075099,34.4039789150026,12.5801721897999,18.2025935634584,19.0903481464973,35.3367582439692,23.413165069531
33.1626407141227,29.7037081120012,35.081677573588,22.7137437577318,24.3925563262758,12.32985634058,34.4109863377617,12.5727508490723,18.2023243678875,19.0904666640164,35.3365640896416,23.4132008034564
33.1612875894832,29.7035812565663,35.0815298733633,22.7139045603958,24.3421560068462,12.3295502199529,34.4391065547421,12.5559621575997,18.2021308091253,19.0895512799623,35.3349858412724,23.4134390296253
33.1604621358079,29.7041964756475,35.0813595416525,22.7138646575125,24.2241465051091,12.3177041259202,34.4126539209442,12.5750678963479,18.2015548973619,19.0895631912707,35.3345689454768,23.4133925755223
33.159479452861,29.7043930122369,35.0812154148203,22.7139277874473,24.1752350992353,12.3533901082431,34.4144537196505,12.5734979858946,18.2019771532463,19.0893261562326,35.3345558430375,23.4134098469196
33.1620511043546,29.7046657812003,35.0801279123592,22.7144018575234,24.1027095243664,12.3410136632018,34.4415924448149,12.5562962698017,18.2021963213217,19.0891397442554,35.3329180381261,23.4134229493589
33.1614305251846,29.7045043829709,35.079814644947,22.7138920535219,24.0006141262792,12.3086589760687,34.4437055109333,12.5508179612644,18.2013244135434,19.0901909172258,35.3320961578433,23.4133985311766
33.1615508293999,29.7048307528223,35.0798217917321,22.7139337431015,23.8690430043103,12.25313381618,34.4096570357391,12.5694409942378,18.2010909518979,19.0908049451762,35.3320425569553,23.4132264127695
33.1615377269606,29.7049689240003,35.0797896311993,22.7137372065121,23.7837628003569,12.2218990898235,34.4080918898092,12.5720725000563,18.2011892201926,19.0908960666859,35.3321044957592,23.4131757897086
33.1609612196318,29.7051636738934,35.0791118777487,22.714604349767,23.675577150261,12.2172405770901,34.4094021337383,12.5698164982365,18.2011606330523,19.0913344028367,35.3321092602826,23.4130298761801
33.1580548603708,29.7051100730054,35.0790570857298,22.7143238384531,23.5868224176338,12.2328193774073,34.4035798861697,12.5611042694561,18.2011606330523,19.0913481008414,35.3321068780209,23.413062036713
33.1583335849885,29.7051005439586,35.0790356453746,22.7146877289262,23.5206860686156,12.3179899973229,34.4027508591018,12.5601748896145,18.2011195390381,19.0913558431919,35.3321080691517,23.4130787125448
33.1577046679025,29.7051219843138,35.0790153961503,22.7150486415721,23.433755552877,12.3449417149447,34.4040968369563,12.5558981343168,18.2011195390381,19.0913558431919,35.3321068780209,23.4130816903719
33.1645715372219,29.6969722670748,35.0886885697396,22.7153809670777,23.3807395101126,12.3265732861894,34.4385443409835,12.5311511998884,18.1828791568486,19.0782301768493,35.3346368399349,23.4138112580142
33.1645715372219,29.6969722670748,35.0886885697396,22.7153809670777,23.3226242362023,12.3032268238516,34.4370018265396,12.5364499454509,18.1795958046754,19.0817029188269,35.3351466439364,23.4143740673383
33.1645715372219,29.6969722670748,35.0886885697396,22.7153809670777,23.2200714438707,12.3248714579952,34.4378237068224,12.5396052510583,18.1797173000215,19.0814581414383,35.3348774483655,23.4146545786522
33.1645715372219,29.6969722670748,35.0886885697396,22.7153809670777,23.072194336204,12.3421080146653,34.4434410798858,12.5393795317633,18.1806934317487,19.0796529826432,35.3339257348207,23.414878511251
33.1651754405601,29.6954321348926,35.0900714726503,22.7150385169599,22.9361725538341,12.3282736254702,34.4530046694375,12.5421468264981,18.1800668969244,19.0799918593685,35.3335493374738,23.4147200908487
33.1636769979576,29.6963701504328,35.0898737449301,22.7147764681741,22.8093802488139,12.3489561236739,34.4487975952942,12.5442179052542,18.1792211940247,19.080613034104,35.3334659583146,23.4146367116896
33.1632350884142,29.6963373943346,35.089828481958,22.7141791160555,22.7263673624234,12.3644759630142,34.4488726365374,12.5514078688152,18.1790395465709,19.0820864629589,35.3358124860786,23.4127505559971
33.1632005456197,29.6964815211668,35.0881215914576,22.7149759825906,22.6437124108516,12.4051399789197,34.4477172396181,12.545168725451,18.1787113900232,19.0797149214472,35.33551827676,23.4151471112565
33.1620487220929,29.6974939823847,35.0861526521714,22.7151445276051,22.565143038077,12.4359441114758,34.4468858302885,12.5413764626243,18.1794463177544,19.0779317985727,35.3356266696668,23.415262055383
33.1615639318392,29.6979847282927,35.0863134548354,22.7145537267061,22.4595064079886,12.4505726871616,34.4464665522312,12.5442268387356,18.1785511829246,19.07715935022,35.3356528745454,23.4157093250152
33.1617449837275,29.6980865699799,35.0863325129289,22.7136955169326,22.4076231306575,12.4526029696863,34.4448954506471,12.5502914814311,18.1770027128266,19.0784296912658,35.3355837889564,23.4158403494081
